socks5://69.61.200.104:36181,ZZ,Unknown
socks5://72.195.114.184:4145,ZZ,Unknown
socks5://24.249.199.12:4145,ZZ,Unknown
socks5://72.195.34.42:4145,ZZ,Unknown
socks5://192.111.137.37:18762,ZZ,Unknown
socks5://192.252.209.155:14455,ZZ,Unknown
socks5://192.111.137.34:18765,ZZ,Unknown
socks5://192.111.139.163:19404,ZZ,Unknown
socks5://184.178.172.28:15294,ZZ,Unknown
socks5://184.178.172.25:15291,ZZ,Unknown
socks5://184.178.172.18:15280,ZZ,Unknown
socks5://184.178.172.5:15303,ZZ,Unknown
socks5://184.178.172.23:4145,ZZ,Unknown
socks5://70.166.167.38:57728,ZZ,Unknown
socks5://174.75.211.222:4145,US,Unknown
socks5://208.65.90.3:4145,US,Unknown
socks5://68.71.249.153:48606,ZZ,Unknown
socks5://206.220.175.2:4145,ZZ,Unknown
socks5://192.252.220.92:17328,ZZ,Unknown
socks5://93.187.188.30:1080,RU,Unknown
socks5://143.110.217.153:1080,CA,Unknown
socks5://188.191.164.55:4890,RU,Unknown
socks5://139.59.24.173:1080,IN,Unknown
socks5://64.227.131.240:1080,IN,Unknown
socks5://8.212.161.91:1080,PH,Unknown
socks5://161.35.82.57:1080,ZZ,Unknown
socks5://198.177.252.24:4145,US,Unknown
socks5://198.177.254.131:4145,US,Unknown
socks5://192.241.156.17:1080,US,Unknown
socks5://104.248.197.67:1080,ZZ,Unknown
socks5://104.248.203.234:1080,ZZ,Unknown
socks5://70.166.65.160:4145,US,Unknown
socks5://31.129.147.102:1080,RU,Unknown
socks5://121.169.46.116:1090,KR,Osan
socks5://160.25.8.148:11011,BD,Unknown
socks5://91.211.115.127:1080,ZZ,Unknown
socks5://45.61.188.134:44499,US,Unknown
socks5://202.72.232.121:1080,BD,Unknown
socks5://194.28.162.12:1080,RU,Unknown
socks5://176.114.199.202:1080,RU,Unknown
socks5://94.233.120.194:1080,RU,Unknown
socks5://109.234.35.246:1080,ZZ,Unknown
socks5://174.138.61.184:1080,US,Clifton
socks5://217.173.31.28:1080,RU,Unknown
socks5://217.76.39.4:1080,RU,Unknown
socks5://184.95.220.42:1080,CA,Unknown
socks5://8.220.194.115:1080,KR,Unknown
socks5://193.233.254.8:1080,DE,Unknown
socks5://193.233.254.7:1080,DE,Unknown
socks5://203.202.243.196:1088,BD,Unknown
socks5://124.248.177.43:1080,KH,Phnom Penh
socks5://124.248.177.44:1080,KH,Unknown
socks5://110.235.247.65:1080,KH,Unknown
socks5://124.248.190.47:1080,KH,Unknown
socks5://110.235.255.252:1080,KH,Unknown
socks5://194.163.167.32:1080,FR,Lauterbourg
socks5://46.0.205.4:1080,RU,Unknown
socks5://31.43.194.184:1080,RU,Unknown
socks5://202.142.178.206:1080,PK,Unknown
socks5://202.62.37.36:1080,KH,Unknown
socks5://85.175.219.236:1080,RU,Unknown
socks5://5.255.117.127:1080,ZZ,Unknown
socks5://5.255.113.177:1080,ZZ,Unknown
socks5://5.255.117.250:1080,ZZ,Unknown
socks5://64.188.124.97:1080,DE,Unknown
socks5://46.146.220.247:1080,RU,Unknown
socks5://195.35.113.29:1080,ZZ,Unknown
socks5://185.194.217.97:1080,FR,Unknown
socks5://36.255.98.161:4145,FR,Unknown
socks5://36.255.98.169:4666,JP,Unknown
socks5://213.35.110.67:10819,SG,Unknown
socks5://213.35.110.67:10810,SG,Unknown
socks5://36.255.98.165:6969,FR,Unknown
socks5://36.255.98.180:4090,US,Unknown
socks5://36.255.98.177:4126,US,Unknown
socks5://46.146.204.175:1080,RU,Unknown
socks5://146.235.19.84:10872,SG,Unknown
socks5://146.235.19.84:10808,SG,Unknown
